,Name,Length,Start,End,is_Complete
17738,">chim_1339_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17739,">chim_1340_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
17740,">chim_1341_Salmonella_Pseudomonas
",1527,Salmonella,Pseudomonas,0
17741,">chim_1342_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17742,">chim_1343_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17743,">chim_1344_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17744,">chim_1345_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17745,">chim_1346_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17746,">chim_1347_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
17747,">chim_1348_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17748,">chim_1349_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17749,">chim_1350_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17750,">chim_1351_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17751,">chim_1352_Escherichia_Salmonella
",1537,Escherichia,Salmonella,0
17752,">chim_1353_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17753,">chim_1354_Listeria_Escherichia
",1543,Listeria,Escherichia,0
17754,">chim_1355_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17755,">chim_1356_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17756,">chim_1357_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17757,">chim_1358_Pseudomonas_Bacillus
",1559,Pseudomonas,Bacillus,0
17758,">chim_1359_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17759,">chim_1360_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
17760,">chim_1361_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
17761,">chim_1362_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17762,">chim_1363_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
17763,">chim_1364_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
17764,">chim_1365_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17765,">chim_1366_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
17766,">chim_1367_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17767,">chim_1368_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17768,">chim_1369_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
17769,">chim_1370_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17770,">chim_1371_Bacillus_Staphylococcus
",1557,Bacillus,Staphylococcus,0
17771,">chim_1372_Pseudomonas_Bacillus
",1559,Pseudomonas,Bacillus,0
17772,">chim_1373_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17773,">chim_1374_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17774,">chim_1375_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
17775,">chim_1376_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
17776,">chim_1377_Salmonella_Pseudomonas
",1527,Salmonella,Pseudomonas,0
17777,">chim_1378_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17778,">chim_1379_Salmonella_Listeria
",1553,Salmonella,Listeria,0
17779,">chim_1380_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
17780,">chim_1381_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
17781,">chim_1382_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17782,">chim_1383_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17783,">chim_1384_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17784,">chim_1385_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17785,">chim_1386_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
17786,">chim_1387_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
17787,">chim_1388_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17788,">chim_1389_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
17789,">chim_1390_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17790,">chim_1391_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17791,">chim_1392_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
17792,">chim_1393_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
17793,">chim_1394_Listeria_Escherichia
",1543,Listeria,Escherichia,0
17794,">chim_1395_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17795,">chim_1396_Bacillus_Listeria
",1553,Bacillus,Listeria,0
17796,">chim_1397_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17797,">chim_1398_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
17798,">chim_1399_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17799,">chim_1400_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
17800,">chim_1401_Bacillus_Escherichia
",1543,Bacillus,Escherichia,0
17801,">chim_1402_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17802,">chim_1403_Pseudomonas_Salmonella
",1537,Pseudomonas,Salmonella,0
17803,">chim_1404_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17804,">chim_1405_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17805,">chim_1406_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17806,">chim_1407_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17807,">chim_1408_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17808,">chim_1409_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17809,">chim_1410_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
17810,">chim_1411_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17811,">chim_1412_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17812,">chim_1413_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17813,">chim_1414_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17814,">chim_1415_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
17815,">chim_1416_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17816,">chim_1417_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17817,">chim_1418_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17818,">chim_1419_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17819,">chim_1420_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
17820,">chim_1421_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
17821,">chim_1422_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17822,">chim_1423_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
17823,">chim_1424_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17824,">chim_1425_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17825,">chim_1426_Salmonella_Listeria
",1553,Salmonella,Listeria,0
17826,">chim_1427_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17827,">chim_1428_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17828,">chim_1429_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17829,">chim_1430_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17830,">chim_1431_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17831,">chim_1432_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17832,">chim_1433_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
17833,">chim_1434_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17834,">chim_1435_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17835,">chim_1436_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17836,">chim_1437_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17837,">chim_1438_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17838,">chim_1439_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17839,">chim_1440_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17840,">chim_1441_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17841,">chim_1442_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17842,">chim_1443_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
17843,">chim_1444_Staphylococcus_Pseudomonas
",1527,Staphylococcus,Pseudomonas,0
17844,">chim_1445_Salmonella_Listeria
",1553,Salmonella,Listeria,0
17845,">chim_1446_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
17846,">chim_1447_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17847,">chim_1448_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17848,">chim_1449_Bacillus_Listeria
",1553,Bacillus,Listeria,0
17849,">chim_1450_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17850,">chim_1451_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
17851,">chim_1452_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17852,">chim_1453_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17853,">chim_1454_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17854,">chim_1455_Enterococcus_Listeria
",1553,Enterococcus,Listeria,0
17855,">chim_1456_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17856,">chim_1457_Pseudomonas_Staphylococcus
",1557,Pseudomonas,Staphylococcus,0
17857,">chim_1458_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
17858,">chim_1459_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17859,">chim_1460_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17860,">chim_1461_Escherichia_Salmonella
",1537,Escherichia,Salmonella,0
17861,">chim_1462_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17862,">chim_1463_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
17863,">chim_1464_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17864,">chim_1465_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17865,">chim_1466_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
17866,">chim_1467_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17867,">chim_1468_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17868,">chim_1469_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17869,">chim_1470_Escherichia_Pseudomonas
",1527,Escherichia,Pseudomonas,0
17870,">chim_1471_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17871,">chim_1472_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17872,">chim_1473_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
17873,">chim_1474_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17874,">chim_1475_Pseudomonas_Listeria
",1553,Pseudomonas,Listeria,0
17875,">chim_1476_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
17876,">chim_1477_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17877,">chim_1478_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
17878,">chim_1479_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17879,">chim_1480_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17880,">chim_1481_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17881,">chim_1482_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17882,">chim_1483_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
17883,">chim_1484_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17884,">chim_1485_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
17885,">chim_1486_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17886,">chim_1487_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17887,">chim_1488_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17888,">chim_1489_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17889,">chim_1490_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17890,">chim_1491_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17891,">chim_1492_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17892,">chim_1493_Salmonella_Listeria
",1553,Salmonella,Listeria,0
17893,">chim_1494_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17894,">chim_1495_Listeria_Pseudomonas
",1527,Listeria,Pseudomonas,0
17895,">chim_1496_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
17896,">chim_1497_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17897,">chim_1498_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17898,">chim_1499_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17899,">chim_1500_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17900,">chim_1501_Bacillus_Listeria
",1553,Bacillus,Listeria,0
17901,">chim_1502_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17902,">chim_1503_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17903,">chim_1504_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
17904,">chim_1505_Escherichia_Salmonella
",1537,Escherichia,Salmonella,0
17905,">chim_1506_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17906,">chim_1507_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
17907,">chim_1508_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17908,">chim_1509_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17909,">chim_1510_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17910,">chim_1511_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17911,">chim_1512_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
17912,">chim_1513_Staphylococcus_Pseudomonas
",1527,Staphylococcus,Pseudomonas,0
17913,">chim_1514_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
17914,">chim_1515_Listeria_Escherichia
",1543,Listeria,Escherichia,0
17915,">chim_1516_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
17916,">chim_1517_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
17917,">chim_1518_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17918,">chim_1519_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
17919,">chim_1520_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17920,">chim_1521_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17921,">chim_1522_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17922,">chim_1523_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17923,">chim_1524_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
17924,">chim_1525_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17925,">chim_1526_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
17926,">chim_1527_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17927,">chim_1528_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
17928,">chim_1529_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17929,">chim_1530_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
17930,">chim_1531_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
17931,">chim_1532_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17932,">chim_1533_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17933,">chim_1534_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17934,">chim_1535_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17935,">chim_1536_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
17936,">chim_1537_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17937,">chim_1538_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
17938,">chim_1539_Staphylococcus_Escherichia
",1543,Staphylococcus,Escherichia,0
17939,">chim_1540_Salmonella_Pseudomonas
",1527,Salmonella,Pseudomonas,0
17940,">chim_1541_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
17941,">chim_1542_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
17942,">chim_1543_Escherichia_Listeria
",1553,Escherichia,Listeria,0
17943,">chim_1544_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
17944,">chim_1545_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17945,">chim_1546_Listeria_Salmonella
",1537,Listeria,Salmonella,0
17946,">chim_1547_Escherichia_Salmonella
",1537,Escherichia,Salmonella,0
17947,">chim_1548_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
17948,">chim_1549_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
17949,">chim_1550_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
17950,">chim_1551_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
17951,">chim_1552_Pseudomonas_Escherichia
",1543,Pseudomonas,Escherichia,0
17952,">chim_1553_Bacillus_Enterococcus
",1563,Bacillus,Enterococcus,0
17953,">chim_1554_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17954,">chim_1555_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17955,">chim_1556_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
17956,">chim_1557_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
17957,">chim_1558_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17958,">chim_1559_Listeria_Escherichia
",1543,Listeria,Escherichia,0
17959,">chim_1560_Staphylococcus_Listeria
",1553,Staphylococcus,Listeria,0
17960,">chim_1561_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17961,">chim_1562_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
17962,">chim_1563_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
17963,">chim_1564_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
17964,">chim_1565_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
17965,">chim_1566_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
17966,">chim_1567_Enterococcus_Listeria
",1553,Enterococcus,Listeria,0
17967,">chim_1568_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17968,">chim_1569_Bacillus_Staphylococcus
",1557,Bacillus,Staphylococcus,0
17969,">chim_1570_Pseudomonas_Listeria
",1553,Pseudomonas,Listeria,0
17970,">chim_1571_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17971,">chim_1572_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17972,">chim_1573_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
17973,">chim_1574_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17974,">chim_1575_Bacillus_Listeria
",1553,Bacillus,Listeria,0
17975,">chim_1576_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
17976,">chim_1577_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
17977,">chim_1578_Salmonella_Escherichia
",1543,Salmonella,Escherichia,0
17978,">chim_1579_Escherichia_Pseudomonas
",1527,Escherichia,Pseudomonas,0
17979,">chim_1580_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
17980,">chim_1581_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
17981,">chim_1582_Escherichia_Lactobacillus
",1569,Escherichia,Lactobacillus,0
17982,">chim_1583_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
17983,">chim_1584_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
17984,">chim_1585_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
17985,">chim_1586_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17986,">chim_1587_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17987,">chim_1588_Staphylococcus_Enterococcus
",1563,Staphylococcus,Enterococcus,0
17988,">chim_1589_Bacillus_Salmonella
",1537,Bacillus,Salmonella,0
17989,">chim_1590_Listeria_Bacillus
",1559,Listeria,Bacillus,0
17990,">chim_1591_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17991,">chim_1592_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
17992,">chim_1593_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17993,">chim_1594_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
17994,">chim_1595_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
17995,">chim_1596_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
17996,">chim_1597_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
17997,">chim_1598_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
17998,">chim_1599_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
17999,">chim_1600_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18000,">chim_1601_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18001,">chim_1602_Enterococcus_Escherichia
",1543,Enterococcus,Escherichia,0
18002,">chim_1603_Bacillus_Pseudomonas
",1527,Bacillus,Pseudomonas,0
18003,">chim_1604_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18004,">chim_1605_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
18005,">chim_1606_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18006,">chim_1607_Escherichia_Staphylococcus
",1557,Escherichia,Staphylococcus,0
18007,">chim_1608_Salmonella_Lactobacillus
",1569,Salmonella,Lactobacillus,0
18008,">chim_1609_Staphylococcus_Pseudomonas
",1527,Staphylococcus,Pseudomonas,0
18009,">chim_1610_Enterococcus_Listeria
",1553,Enterococcus,Listeria,0
18010,">chim_1611_Salmonella_Bacillus
",1559,Salmonella,Bacillus,0
18011,">chim_1612_Pseudomonas_Enterococcus
",1563,Pseudomonas,Enterococcus,0
18012,">chim_1613_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18013,">chim_1614_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
18014,">chim_1615_Salmonella_Staphylococcus
",1557,Salmonella,Staphylococcus,0
18015,">chim_1616_Lactobacillus_Bacillus
",1559,Lactobacillus,Bacillus,0
18016,">chim_1617_Listeria_Escherichia
",1543,Listeria,Escherichia,0
18017,">chim_1618_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18018,">chim_1619_Bacillus_Staphylococcus
",1557,Bacillus,Staphylococcus,0
18019,">chim_1620_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
18020,">chim_1621_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18021,">chim_1622_Enterococcus_Bacillus
",1559,Enterococcus,Bacillus,0
18022,">chim_1623_Enterococcus_Lactobacillus
",1569,Enterococcus,Lactobacillus,0
18023,">chim_1624_Lactobacillus_Staphylococcus
",1557,Lactobacillus,Staphylococcus,0
18024,">chim_1625_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18025,">chim_1626_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18026,">chim_1627_Escherichia_Enterococcus
",1563,Escherichia,Enterococcus,0
18027,">chim_1628_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18028,">chim_1629_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
18029,">chim_1630_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18030,">chim_1631_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18031,">chim_1632_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18032,">chim_1633_Salmonella_Enterococcus
",1563,Salmonella,Enterococcus,0
18033,">chim_1634_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
18034,">chim_1635_Staphylococcus_Bacillus
",1559,Staphylococcus,Bacillus,0
18035,">chim_1636_Listeria_Enterococcus
",1563,Listeria,Enterococcus,0
18036,">chim_1637_Enterococcus_Salmonella
",1537,Enterococcus,Salmonella,0
18037,">chim_1638_Pseudomonas_Lactobacillus
",1569,Pseudomonas,Lactobacillus,0
18038,">chim_1639_Bacillus_Staphylococcus
",1557,Bacillus,Staphylococcus,0
18039,">chim_1640_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18040,">chim_1641_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18041,">chim_1642_Listeria_Bacillus
",1559,Listeria,Bacillus,0
18042,">chim_1643_Listeria_Staphylococcus
",1557,Listeria,Staphylococcus,0
18043,">chim_1644_Pseudomonas_Listeria
",1553,Pseudomonas,Listeria,0
18044,">chim_1645_Enterococcus_Staphylococcus
",1557,Enterococcus,Staphylococcus,0
18045,">chim_1646_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18046,">chim_1647_Listeria_Lactobacillus
",1569,Listeria,Lactobacillus,0
18047,">chim_1648_Lactobacillus_Escherichia
",1543,Lactobacillus,Escherichia,0
18048,">chim_1649_Lactobacillus_Pseudomonas
",1527,Lactobacillus,Pseudomonas,0
18049,">chim_1650_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18050,">chim_1651_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18051,">chim_1652_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18052,">chim_1653_Lactobacillus_Salmonella
",1537,Lactobacillus,Salmonella,0
18053,">chim_1654_Lactobacillus_Enterococcus
",1563,Lactobacillus,Enterococcus,0
18054,">chim_1655_Enterococcus_Pseudomonas
",1527,Enterococcus,Pseudomonas,0
18055,">chim_1656_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18056,">chim_1657_Bacillus_Lactobacillus
",1569,Bacillus,Lactobacillus,0
18057,">chim_1658_Staphylococcus_Lactobacillus
",1569,Staphylococcus,Lactobacillus,0
18058,">chim_1659_Lactobacillus_Listeria
",1553,Lactobacillus,Listeria,0
18059,">chim_1660_Staphylococcus_Salmonella
",1537,Staphylococcus,Salmonella,0
18060,">chim_1661_Pseudomonas_Salmonella
",1537,Pseudomonas,Salmonella,0
